,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,prediction,rating
324,820314633777061888,2017-01-14 17:00:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are proud to support @LoveYourMelon on their mission to put a hat on every kid battling cancer. They are 14/10

https://t.co/XQlmPTLHPl https://t.co/ZNIkkHgtYE","https://www.loveyourmelon.com/pages/ourstory,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1,https://twitter.com/dog_rates/status/820314633777061888/photo/1",14,10,No_name,Unknown,646,3696,https://pbs.twimg.com/media/C2JXyARUAAE4gbL.jpg,2,Gordon Setter,0.940724,1,Black-And-Tan Coonhound,0.0420412,1,Rottweiler,0.00941743,1,Dog,1.4
326,819952236453363712,2017-01-13 17:00:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13,10,Oliver,Puppo,1361,5903,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American Staffordshire Terrier,0.925505,1,Staffordshire Bullterrier,0.0362215,1,Italian Greyhound,0.020411900000000004,1,Dog,1.3
328,819711362133872643,2017-01-13 01:03:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11,10,Howie,Unknown,3583,14863,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,Acorn Squash,0.8487040000000001,0,Toilet Seat,0.0443484,0,Toy Poodle,0.0220094,1,Maybe Dog,1.1
329,819588359383371776,2017-01-12 16:54:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,Jazzy,Unknown,2259,10556,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,0.5479350000000001,1,Basenji,0.116442,1,Shetland Sheepdog,0.101681,1,Dog,1.3
330,819347104292290561,2017-01-12 00:55:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,Anna,Unknown,1377,7982,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler,0.909106,1,Black-And-Tan Coonhound,0.0441198,1,Doberman,0.0318349,1,Dog,1.2
331,819227688460238848,2017-01-11 17:01:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,Finn,Unknown,7694,25548,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border Terrier,0.4824520000000001,1,German Shepherd,0.181082,1,Norwegian Elkhound,0.0652566,1,Dog,1.2
333,819004803107983360,2017-01-11 02:15:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo,Doggo,42045,95138,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,Standard Poodle,0.351308,1,Toy Poodle,0.271929,1,Tibetan Terrier,0.0947592,1,Dog,1.4
334,818627210458333184,2017-01-10 01:15:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,Unknown,8527,24481,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador Retriever,0.384188,1,Beagle,0.255917,1,Grocery Store,0.0797995,0,Maybe Dog,1.3
335,818614493328580609,2017-01-10 00:24:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,Bear,Unknown,2965,10920,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.450722,1,Border Terrier,0.204177,1,Beagle,0.092774,1,Dog,1.2
336,818536468981415936,2017-01-09 19:14:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,Unknown,2864,12086,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,Swing,0.999403,0,Welsh Springer Spaniel,6.229489999999999e-05,1,Bow,3.04619e-05,0,Maybe Dog,1.1
337,818259473185828864,2017-01-09 00:53:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,Unknown,2611,12163,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,Miniature Schnauzer,0.367368,1,Toy Poodle,0.112479,1,Standard Schnauzer,0.095434,1,Dog,1.2
338,818145370475810820,2017-01-08 17:20:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,Unknown,2993,13621,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,Golden Retriever,0.621931,1,Labrador Retriever,0.364997,1,Redbone,0.00397148,1,Dog,1.1
339,817827839487737858,2017-01-07 20:18:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,Unknown,31140,57371,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,Cocker Spaniel,0.387608,1,Golden Retriever,0.264844,1,Pekinese,0.122123,1,Dog,1.3
340,817777686764523521,2017-01-07 16:59:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido,"Doggo, Pupper",3071,11855,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,Curly-Coated Retriever,0.733256,1,Flat-Coated Retriever,0.214145,1,Irish Water Spaniel,0.029769,1,Dog,1.3
341,817536400337801217,2017-01-07 01:00:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,Unknown,3488,13051,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,Pug,0.971358,1,French Bulldog,0.0285185,1,Boston Bull,8.596979999999999e-05,1,Dog,1.2
342,817423860136083457,2017-01-06 17:33:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,Unknown,17399,38096,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,Ice Bear,0.3362,0,Samoyed,0.201358,1,Eskimo Dog,0.186789,1,Maybe Dog,1.3
343,817415592588222464,2017-01-06 17:00:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,Unknown,1122,6234,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,1,Black-And-Tan Coonhound,0.0973859,1,Miniature Pinscher,0.0859928,1,Dog,1.1
344,817171292965273600,2017-01-06 00:49:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,Unknown,2315,9650,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,Golden Retriever,0.295483,1,Irish Setter,0.144431,1,Chesapeake Bay Retriever,0.07787899999999999,1,Dog,1.3
345,817120970343411712,2017-01-05 21:29:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,No_name,Unknown,3004,13331,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,1,Afghan Hound,0.229352,1,Golden Retriever,0.15713,1,Dog,1.3
346,817056546584727552,2017-01-05 17:13:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,Unknown,1916,9489,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,Kelpie,0.8644149999999999,1,French Bulldog,0.0974556,1,German Shepherd,0.00852587,1,Dog,1.1
347,816816676327063552,2017-01-05 01:20:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,Unknown,2350,11030,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,Malamute,0.668164,1,Pembroke,0.105033,1,Siberian Husky,0.077875,1,Dog,1.2
348,816697700272001025,2017-01-04 17:27:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,Unknown,2529,10860,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,0.756992,1,Pomeranian,0.0528495,1,Maltese Dog,0.047607800000000006,1,Dog,1.2
350,816336735214911488,2017-01-03 17:33:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,Unknown,2253,9529,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador Retriever,0.91933,1,Kuvasz,0.0494795,1,Golden Retriever,0.0119342,1,Dog,1.1
351,816091915477250048,2017-01-03 01:20:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,Unknown,2490,9882,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,1,Samoyed,0.00739748,1,Papillon,0.0060165,1,Dog,1.2
352,815990720817401858,2017-01-02 18:38:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,Unknown,1201,5526,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,0.428756,1,Miniature Pinscher,0.103912,1,Staffordshire Bullterrier,0.0889587,1,Dog,1.1
353,815966073409433600,2017-01-02 17:00:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,No_name,Pupper,9846,24964,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan Mastiff,0.506312,1,Tibetan Terrier,0.29569,1,Otterhound,0.0362507,1,Dog,1.3
354,815736392542261248,2017-01-02 01:48:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,Unknown,2607,10894,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border Collie,0.5489069999999999,1,Cardigan,0.17852300000000002,1,Collie,0.146351,1,Dog,1.1
355,815639385530101762,2017-01-01 19:22:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,Unknown,1901,9130,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German Shepherd,0.8179529999999999,1,Norwegian Elkhound,0.140007,1,Malinois,0.0248209,1,Dog,1.2
357,814986499976527872,2016-12-31 00:08:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,Pupper,1500,8447,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,Dalmatian,0.999828,1,Boxer,6.78061e-05,1,American Staffordshire Terrier,3.42436e-05,1,Dog,1.1
358,814638523311648768,2016-12-30 01:05:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,Unknown,3119,12481,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,Golden Retriever,0.650814,1,Kuvasz,0.053281,1,Cocker Spaniel,0.035439599999999995,1,Dog,1.2
359,814530161257443328,2016-12-29 17:54:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,Unknown,2143,9597,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,Miniature Poodle,0.626913,1,Toy Poodle,0.26558200000000004,1,Soft-Coated Wheaten Terrier,0.0416142,1,Dog,1.2
360,814153002265309185,2016-12-28 16:56:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,Unknown,10034,31880,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,Golden Retriever,0.490068,1,Labrador Retriever,0.291956,1,Chow,0.07247469999999999,1,Dog,1.2
361,813910438903693312,2016-12-28 00:52:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,Doggo,2180,10296,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian Husky,0.6993550000000001,1,Eskimo Dog,0.256433,1,Norwegian Elkhound,0.0131888,1,Dog,1.1
362,813812741911748608,2016-12-27 18:24:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,Unknown,16183,40231,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French Bulldog,0.709146,1,Boston Bull,0.247621,1,Boxer,0.0188551,1,Dog,1.4
363,813800681631023104,2016-12-27 17:36:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,Unknown,2042,9265,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,Malamute,0.501159,1,Siberian Husky,0.228792,1,Eskimo Dog,0.200388,1,Dog,1.2
364,813217897535406080,2016-12-26 03:00:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,Unknown,8436,20708,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.905972,1,Pomeranian,0.048038300000000006,1,West Highland White Terrier,0.0356671,1,Dog,1.3
365,813202720496779264,2016-12-26 02:00:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,No_name,Doggo,2079,10160,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,Cocker Spaniel,0.701852,1,Golden Retriever,0.120345,1,Labrador Retriever,0.0363202,1,Dog,1.1
366,813187593374461952,2016-12-26 01:00:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,No_name,Unknown,5063,22007,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,Golden Retriever,0.888181,1,Labrador Retriever,0.0423119,1,Saluki,0.00970173,1,Dog,1.3
367,813172488309972993,2016-12-26 00:00:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,Unknown,2227,10344,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,Doormat,0.954844,0,Golden Retriever,0.0261931,1,Cocker Spaniel,0.00438598,1,Maybe Dog,1.2
368,813157409116065792,2016-12-25 23:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,Layla,Unknown,2547,8553,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Siamese Cat,0.8439110000000001,0,Pembroke,0.07056710000000001,1,Cardigan,0.041916,1,Maybe Dog,1.2
369,813142292504645637,2016-12-25 22:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,No_name,Unknown,2714,9316,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,Beagle,0.848735,1,Ibizan Hound,0.0446025,1,Italian Greyhound,0.0186108,1,Dog,1.3
370,813127251579564032,2016-12-25 21:00:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,No_name,Doggo,3628,13188,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian Elkhound,0.432416,1,Whippet,0.374223,1,Siberian Husky,0.032462599999999994,1,Dog,1.1
371,813112105746448384,2016-12-25 20:00:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,Unknown,3208,11462,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,Dingo,0.287369,0,Pembroke,0.140682,1,Basenji,0.0908189,1,Maybe Dog,1.2
372,813096984823349248,2016-12-25 19:00:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,Doggo,4187,11644,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great Dane,0.128056,1,Boston Bull,0.117003,1,Kelpie,0.08696430000000001,1,Dog,1.1
373,813081950185472002,2016-12-25 18:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron,Unknown,3201,10956,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,0.909951,1,Kelpie,0.0426494,1,Miniature Pinscher,0.0230041,1,Dog,1.1
374,813066809284972545,2016-12-25 17:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,Unknown,2259,8825,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,Toy Terrier,0.7764,1,Pembroke,0.115034,1,Basenji,0.048873,1,Dog,1.2
375,813051746834595840,2016-12-25 16:00:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,https://twitter.com/dog_rates/status/813051746834595840/photo/1,13,10,Bauer,Unknown,8455,23221,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,1,Golden Retriever,0.914804,1,Labrador Retriever,0.08355,1,Kuvasz,0.000453224,1,Dog,1.3
